cargo,id_ubicacion,clase_ubicacion,descripcion_ubicacion,COMUNA,cant_votos_positivos,cant_votos_negativos,porcentaje_participacion,porcentaje_planillas_procesadas,cant_votantes,hora_proceso,clase_candidatura,id_candidatura,descripcion_candidatura,cant_votos
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,16.16.16,Unión del Centro Democrático,2591
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,1704
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,2.2.2,Buenos Aires Primero,19142
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,3.3.3,Volvamos Buenos Aires,8631
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,4.4.4,Es Ahora Buenos Aires,30390
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,5.5.5,Evolución,2551
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,3820
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,7.7.7,Principios y Valores,1990
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,8.8.8,Unión Porteña Libertaria,499
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Lista,9.9.9,Movimiento Plural,113
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Blanco,BLC,Voto en BLANCO,2040
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,6
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Especial,NUL,Votos NULOS,91
DIP,CABA.6.16,Localidad,Caballito,Comuna 06,109450,107,61.3764,99.8043,109557,2025-05-18 20:10:01,Especial,REC,Votos RECURRIDOS,10
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,234
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1773
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,11.11.11,El Movimiento,161
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,12.12.12,Frente Patriota Federal,149
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,13.13.13,La Izquierda en la Ciudad,303
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,14.14.14,La Libertad Avanza,24775
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,15.15.15,Seamos Libres,608
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,16.16.16,Unión del Centro Democrático,2185
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,1378
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,2.2.2,Buenos Aires Primero,11333
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,3.3.3,Volvamos Buenos Aires,6270
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,4.4.4,Es Ahora Buenos Aires,23348
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,5.5.5,Evolución,1801
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,2728
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,7.7.7,Principios y Valores,2221
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,8.8.8,Unión Porteña Libertaria,573
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Lista,9.9.9,Movimiento Plural,90
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Blanco,BLC,Voto en BLANCO,1616
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,6
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Especial,NUL,Votos NULOS,74
DIP,CABA.7.17,Localidad,Flores,Comuna 07,81546,86,48.6919,99.5841,81632,2025-05-18 21:10:01,Especial,REC,Votos RECURRIDOS,6
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,107
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,823
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,11.11.11,El Movimiento,63
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,12.12.12,Frente Patriota Federal,55
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,13.13.13,La Izquierda en la Ciudad,135
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,14.14.14,La Libertad Avanza,9712
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,15.15.15,Seamos Libres,236
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,16.16.16,Unión del Centro Democrático,870
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,678
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,2.2.2,Buenos Aires Primero,4801
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,3.3.3,Volvamos Buenos Aires,2951
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,4.4.4,Es Ahora Buenos Aires,10918
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,5.5.5,Evolución,703
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1236
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,7.7.7,Principios y Valores,959
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,8.8.8,Unión Porteña Libertaria,207
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Lista,9.9.9,Movimiento Plural,34
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Blanco,BLC,Voto en BLANCO,673
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Especial,NUL,Votos NULOS,36
DIP,CABA.7.18,Localidad,Parque Chacabuco,Comuna 07,35161,46,59.1714,100,35207,2025-05-18 20:35:01,Especial,REC,Votos RECURRIDOS,8
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,119
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,132
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,11.11.11,El Movimiento,96
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,12.12.12,Frente Patriota Federal,36
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,13.13.13,La Izquierda en la Ciudad,102
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,14.14.14,La Libertad Avanza,5036
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,15.15.15,Seamos Libres,242
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,16.16.16,Unión del Centro Democrático,546
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,394
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,2.2.2,Buenos Aires Primero,1925
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,3.3.3,Volvamos Buenos Aires,1688
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,4.4.4,Es Ahora Buenos Aires,8138
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,5.5.5,Evolución,697
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,694
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,7.7.7,Principios y Valores,741
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,8.8.8,Unión Porteña Libertaria,248
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Lista,9.9.9,Movimiento Plural,44
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Blanco,BLC,Voto en BLANCO,479
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,3
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Especial,NUL,Votos NULOS,51
DIP,CABA.8.19,Localidad,Villa Soldati,Comuna 08,21357,80,43.7489,100,21437,2025-05-18 21:30:01,Especial,REC,Votos RECURRIDOS,26
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,24
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,220
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,11.11.11,El Movimiento,33
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,12.12.12,Frente Patriota Federal,21
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,13.13.13,La Izquierda en la Ciudad,25
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,14.14.14,La Libertad Avanza,3262
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,15.15.15,Seamos Libres,45
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,16.16.16,Unión del Centro Democrático,291
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,215
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,2.2.2,Buenos Aires Primero,1266
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,3.3.3,Volvamos Buenos Aires,1039
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,4.4.4,Es Ahora Buenos Aires,2880
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,5.5.5,Evolución,269
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,256
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,7.7.7,Principios y Valores,235
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,8.8.8,Unión Porteña Libertaria,72
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Lista,9.9.9,Movimiento Plural,13
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Blanco,BLC,Voto en BLANCO,248
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Especial,NUL,Votos NULOS,13
DIP,CABA.8.20,Localidad,Villa Riachuelo,Comuna 08,10414,16,58.4313,98.0769,10430,2025-05-18 19:50:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,192
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,711
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,11.11.11,El Movimiento,198
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,12.12.12,Frente Patriota Federal,128
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,13.13.13,La Izquierda en la Ciudad,288
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,14.14.14,La Libertad Avanza,16346
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,15.15.15,Seamos Libres,534
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,16.16.16,Unión del Centro Democrático,1549
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,1132
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,2.2.2,Buenos Aires Primero,6079
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,3.3.3,Volvamos Buenos Aires,5408
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,4.4.4,Es Ahora Buenos Aires,21061
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,5.5.5,Evolución,1363
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1616
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,7.7.7,Principios y Valores,1702
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,8.8.8,Unión Porteña Libertaria,589
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Lista,9.9.9,Movimiento Plural,92
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Blanco,BLC,Voto en BLANCO,1237
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,11
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Especial,NUL,Votos NULOS,60
DIP,CABA.8.21,Localidad,Villa Lugano,Comuna 08,60225,80,44.6373,99.2287,60305,2025-05-18 20:35:01,Especial,REC,Votos RECURRIDOS,9
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,64
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,816
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,11.11.11,El Movimiento,57
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,12.12.12,Frente Patriota Federal,53
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,13.13.13,La Izquierda en la Ciudad,114
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,14.14.14,La Libertad Avanza,8580
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,15.15.15,Seamos Libres,117
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,16.16.16,Unión del Centro Democrático,685
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,608
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,2.2.2,Buenos Aires Primero,4126
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,3.3.3,Volvamos Buenos Aires,2408
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,4.4.4,Es Ahora Buenos Aires,7688
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,5.5.5,Evolución,605
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,791
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,7.7.7,Principios y Valores,673
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,8.8.8,Unión Porteña Libertaria,181
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Lista,9.9.9,Movimiento Plural,37
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Blanco,BLC,Voto en BLANCO,575
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,5
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Especial,NUL,Votos NULOS,14
DIP,CABA.9.22,Localidad,Liniers,Comuna 09,28178,20,58.3809,100,28198,2025-05-18 19:55:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,81
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,1028
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,11.11.11,El Movimiento,110
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,12.12.12,Frente Patriota Federal,85
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,13.13.13,La Izquierda en la Ciudad,172
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,14.14.14,La Libertad Avanza,11970
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,15.15.15,Seamos Libres,248
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,16.16.16,Unión del Centro Democrático,956
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,894
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,2.2.2,Buenos Aires Primero,5207
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,3.3.3,Volvamos Buenos Aires,3380
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,4.4.4,Es Ahora Buenos Aires,12820
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,5.5.5,Evolución,747
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1146
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,7.7.7,Principios y Valores,1105
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,8.8.8,Unión Porteña Libertaria,292
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Lista,9.9.9,Movimiento Plural,57
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Blanco,BLC,Voto en BLANCO,786
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Especial,NUL,Votos NULOS,51
DIP,CABA.9.23,Localidad,Mataderos,Comuna 09,41084,58,55.9755,99.526,41142,2025-05-18 20:55:01,Especial,REC,Votos RECURRIDOS,5
